Year,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP
1997,150,4,1,1,2,1,0,29,19,2000
1997,150,4,1,1,4,1,2,29,19,2000
1998,150,4,1,1,4,1,2,30,19,2000
2015,329,6,1,0,2,0,1,27,20,84000
2015,429,8,1,0,2,0,1,24,17,106700
2015,621,12,1,0,2,0,1,21,14,214500
2015,557,8,1,0,2,0,1,25,16,147300
2016,449,8,1,0,2,0,1,24,17,108050
2016,329,6,1,0,2,0,1,27,20,85050
2016,621,12,1,0,2,0,1,21,14,217550
2016,577,8,1,0,2,0,1,25,16,149700
2017,449,8,1,0,2,0,1,25,17,110800
2017,577,8,1,0,2,0,1,25,16,151350
2017,621,12,1,0,2,0,1,21,14,219850
2017,362,6,1,0,2,0,1,28,20,86950
2017,362,6,1,0,2,0,1,29,20,60300
2017,241,4,1,0,2,0,1,32,25,47950
2014,302,6,1,0,2,0,1,29,21,56225
2014,415,8,1,0,2,0,1,28,19,68925
2014,201,4,0,0,2,0,1,32,22,43525
2015,201,4,0,0,2,0,1,32,22,43950
2015,302,6,1,0,2,0,1,29,21,57650
2015,415,8,1,0,2,0,1,28,19,70850
2016,302,6,1,0,2,0,1,29,21,59200
2016,241,4,1,0,2,0,1,32,25,47000
2016,416,8,1,0,2,0,1,28,19,72600
2007,641,8,1,0,2,0,0,16,11,480000
2008,617,8,1,0,2,0,1,16,12,495000
2009,617,8,1,0,2,0,1,16,12,495000
2015,583,8,3,0,2,0,0,19,13,221580
2015,583,8,3,0,2,0,1,19,13,228080
2013,583,8,3,0,2,0,0,19,13,199500
2013,583,8,3,0,2,0,1,19,13,206000
2014,622,8,3,0,2,0,0,17,13,275000
2014,583,8,3,0,2,0,0,19,13,201500
2014,583,8,3,0,2,0,1,19,13,208000
2011,563,8,3,0,2,0,0,20,14,183000
2012,563,8,3,0,2,0,0,20,14,189600
2012,563,8,3,0,2,0,1,20,14,196100
1997,190,6,1,3,4,1,6,17,13,2397
1997,190,6,1,3,4,1,6,17,13,2488
1998,215,6,1,3,4,1,6,18,13,2816
1999,215,6,1,3,4,1,6,18,13,2934
2007,177,4,0,0,2,0,1,26,17,21515
2007,260,4,0,0,2,0,1,28,19,26515
2008,173,4,0,0,2,0,1,25,19,22455
2008,260,4,0,0,2,0,1,28,19,28135
2008,260,4,0,0,2,0,1,28,19,31750
2008,173,4,0,0,2,0,1,25,19,28400
2009,173,4,0,0,2,0,1,25,19,24275
2009,260,4,0,0,2,0,0,28,19,30375
2009,173,4,0,0,2,0,1,25,19,29410
2009,173,4,0,0,2,0,0,25,19,26225
2009,260,4,0,0,2,0,1,28,19,29485
2015,199,4,1,1,4,1,2,40,36,26000
2015,199,4,1,1,4,1,2,40,36,29500
2016,193,4,1,1,4,1,2,44,40,26000
2016,193,4,1,1,4,1,2,43,39,30100
2016,193,4,1,1,4,1,2,43,39,30100
2017,193,4,1,1,4,1,2,45,39,26000
2017,193,4,1,1,4,1,2,43,38,30100
2017,193,4,1,1,4,1,2,43,38,30100
2015,185,4,1,1,4,1,2,35,24,23175
2015,185,4,1,1,4,1,2,35,24,26525
2015,245,4,1,1,4,1,2,32,23,28575
2015,185,4,1,1,4,1,2,35,24,23175
2015,185,4,1,1,4,1,2,35,24,26525
2015,185,4,1,1,4,1,2,35,24,26525
2015,245,4,1,1,4,1,2,31,21,33525
2015,185,4,1,1,4,1,2,37,25,21150
2015,245,4,1,1,4,1,2,31,21,33525
2015,245,4,1,1,4,1,2,32,23,28575
2015,185,4,1,1,4,1,2,37,25,21150
2015,185,4,1,1,4,1,2,35,24,26525
2015,177,4,3,1,4,1,2,38,28,23275
2016,245,4,1,1,4,1,2,32,23,28925
2016,185,4,1,1,4,1,2,36,25,27350
2016,185,4,1,1,4,1,2,36,25,27350
2016,185,4,1,1,4,1,2,38,25,21750
2016,185,4,1,1,4,1,2,36,25,23400
2016,245,4,1,1,4,1,2,31,21,34075
2016,245,4,1,1,4,1,2,32,23,28925
2016,178,4,3,1,4,1,2,38,28,23725
2016,185,4,1,1,4,1,2,36,25,23400
2016,185,4,1,1,4,1,2,38,25,21750
2016,178,4,3,1,4,1,2,38,28,23725
2017,185,4,1,1,4,1,2,36,25,21600
2017,185,4,1,1,4,1,2,36,25,27150
2017,185,4,1,1,4,1,2,36,25,23400
2017,245,4,1,1,4,1,2,31,22,26600
2017,185,4,1,1,4,1,2,36,25,23400
2017,178,4,3,1,4,1,2,36,28,23125
2017,185,4,1,1,4,1,2,36,25,21600
2017,185,4,1,1,4,1,2,36,25,21950
2017,245,4,1,1,4,1,2,31,22,34350
2017,245,4,1,1,4,1,2,31,22,26600
2017,185,4,1,1,4,1,2,36,25,21950
2017,185,4,1,1,4,1,2,36,25,27150
2015,138,4,1,1,4,0,2,35,25,15495
2015,138,4,1,1,4,0,4,33,25,21945
2015,138,4,1,1,4,0,4,35,25,16095
2015,138,4,0,1,4,0,4,40,29,18835
2015,138,4,1,1,4,0,2,33,25,21345
2015,138,4,0,1,4,0,4,35,26,14845
2015,138,4,0,1,4,0,2,40,29,18235
2015,138,4,1,1,4,0,4,35,25,17845
2015,138,4,1,1,4,0,2,35,25,17245
2015,138,4,1,1,4,0,2,37,27,19680
2015,138,4,0,1,4,0,4,34,27,20545
2015,138,4,0,1,4,0,2,35,26,14245
2015,138,4,1,1,4,0,4,37,27,20245
2015,138,4,0,1,4,0,2,34,27,19945
2015,138,4,0,1,4,0,4,35,26,16455
2015,138,4,0,1,4,0,2,35,26,15855
2016,138,4,0,1,4,0,2,35,26,16155
2016,138,4,0,1,4,0,2,34,27,20095
2016,138,4,1,1,4,0,4,35,24,18145
2016,138,4,1,1,4,0,2,35,24,15595
2016,138,4,1,1,4,0,4,37,27,20345
2016,138,4,0,1,4,0,4,35,26,16755
2016,138,4,1,1,4,0,2,37,27,19780
2016,138,4,0,1,4,0,4,34,27,20095
2016,138,4,1,1,4,0,2,33,25,21495
2016,138,4,0,1,4,0,2,35,26,14345
2016,138,4,1,1,4,0,2,35,24,17545
2016,138,4,0,1,4,0,4,35,26,14945
2016,138,4,1,1,4,0,4,35,24,16195
2016,138,4,1,1,4,0,4,33,25,21495
2017,138,4,1,1,4,0,2,34,24,18170
2017,138,4,1,1,4,0,4,36,27,21215
2017,138,4,0,1,4,0,4,33,25,17580
2017,138,4,1,1,4,0,4,34,24,18970
2017,138,4,1,1,4,0,2,34,24,16395
2017,138,4,1,1,4,0,2,36,27,20415
2017,138,4,0,1,4,0,2,39,28,19720
2017,138,4,0,1,4,0,2,39,28,17530
2017,138,4,0,1,4,0,4,39,28,19720
2017,138,4,0,1,4,0,2,33,25,15145
2002,190,6,1,0,2,0,11,20,15,16538
2002,120,4,0,0,2,0,11,25,19,13975
2002,190,6,1,3,3,0,10,18,14,20793
2002,120,4,1,0,3,0,10,23,17,17093
2002,120,4,0,0,3,0,10,25,19,15957
2002,190,6,1,3,4,0,9,18,14,24492
2002,120,4,1,0,2,0,11,23,17,15093
2002,120,4,1,0,2,0,11,23,17,15420
2002,190,6,0,3,3,0,10,16,12,19675
2003,120,4,0,0,2,0,11,25,19,14770
2003,120,4,0,0,3,0,10,25,19,16570
2003,190,6,1,3,4,0,9,18,14,24670
2003,190,6,0,3,3,0,10,17,12,21970
2003,120,4,0,0,2,0,11,25,19,16270
2003,120,4,1,0,2,0,11,23,17,16220
2003,190,6,0,3,3,0,10,17,12,20320
2003,120,4,1,0,2,0,11,23,17,17670
2003,120,4,0,0,3,0,10,25,19,18270
2015,290,6,1,2,4,1,6,24,18,38500
2015,191,4,1,1,4,1,6,27,20,24300
2015,290,6,1,1,4,1,6,25,18,26700
2015,290,6,1,1,4,1,6,25,18,36700
2015,290,6,1,2,4,1,6,24,18,41700
2015,290,6,1,1,4,1,6,25,18,31700
2015,290,6,1,2,4,1,6,24,18,33500
2015,191,4,1,2,4,1,6,25,19,26100
2015,290,6,1,1,4,1,6,25,18,39900
2015,290,6,1,2,4,1,6,24,18,28500
2016,290,6,1,1,4,1,6,26,18,38300
2016,185,4,1,2,4,1,6,26,21,28200
2016,290,6,1,2,4,1,6,26,18,33900
2016,290,6,1,1,4,1,6,26,18,28700
2016,290,6,1,2,4,1,6,23,17,40100
2016,240,4,1,2,4,1,6,25,19,32900
2016,185,4,1,1,4,1,6,29,21,25100
2016,290,6,1,2,4,1,6,23,17,43300
2016,290,6,1,1,4,1,6,26,18,32100
2016,185,4,1,1,4,1,6,29,21,26400
2016,290,6,1,1,4,1,6,26,18,41500
2016,240,4,1,1,4,1,6,27,20,31100
2016,290,6,1,2,4,1,6,26,18,30500
2016,240,4,1,1,4,1,6,27,20,39900
2016,240,4,1,2,4,1,6,25,19,41700
2017,185,4,1,2,4,1,6,25,21,28500
2017,290,6,1,1,4,1,6,25,18,28990
2017,290,6,1,1,4,1,6,25,18,33100
2017,290,6,1,2,4,1,6,23,17,40400
2017,240,4,1,1,4,1,6,27,20,31500
2017,290,6,1,1,4,1,6,25,18,38600
2017,290,6,1,2,4,1,6,23,17,45700
2017,290,6,1,1,4,1,6,25,18,43900
2017,290,6,1,2,4,1,6,25,18,30790
2017,185,4,1,1,4,1,6,28,21,25400
2017,290,6,1,2,4,1,6,25,18,34900
2017,185,4,1,1,4,1,6,28,21,26700
2017,240,4,1,2,4,1,6,25,19,33300
2015,,0,2,1,4,0,3,92,120,35700
2015,,0,2,1,4,0,3,92,120,33700
2016,,0,2,1,4,0,3,92,120,33950
2016,,0,2,1,4,0,3,92,120,31950
2016,,0,2,1,4,0,3,92,120,35950
2014,130,4,1,1,4,0,3,30,24,16900
2014,164,4,1,1,4,0,3,31,23,20500
2014,164,4,1,1,4,0,3,31,23,18400
2014,130,4,0,1,4,0,3,30,24,14900
2015,130,4,0,1,4,0,3,30,24,15190
2015,130,4,1,1,4,0,3,30,24,17190
2015,164,4,1,1,4,0,3,31,23,20790
2015,164,4,1,1,4,0,3,31,23,18690
2016,130,4,1,1,4,0,3,30,24,17400
2016,130,4,0,1,4,0,3,30,24,15900
2016,164,4,1,1,4,0,3,31,24,21300
2016,164,4,1,1,4,0,3,31,24,19400
2014,140,0,2,1,4,0,4,109,128,26685
2014,140,0,2,1,4,0,4,109,128,27010
2015,140,0,2,1,4,0,4,109,128,25170
2015,140,0,2,1,4,0,4,109,128,25560
2016,140,0,2,1,4,0,4,109,128,25510
2016,140,0,2,1,4,0,4,109,128,25120
2015,84,4,0,1,4,0,4,39,31,14040
2015,84,4,1,1,4,0,4,39,30,15095
2015,84,4,0,1,4,0,4,39,31,15440
2015,84,4,0,1,4,0,4,39,31,12270
2015,84,4,1,1,4,0,4,39,30,13580
2015,84,4,1,1,4,0,4,39,30,16535
2016,98,4,0,1,4,0,4,41,30,14685
2016,98,4,1,1,4,0,4,41,31,17285
2016,98,4,1,1,4,0,4,41,31,15785
2016,98,4,1,1,4,0,4,41,31,13760
2016,98,4,0,1,4,0,4,41,30,12660
2016,98,4,0,1,4,0,4,41,30,16185
2017,98,4,0,1,4,0,4,38,29,16325
2017,98,4,0,1,4,0,4,38,29,13000
2017,98,4,1,1,4,0,4,38,30,14100
2017,98,4,1,1,4,0,4,38,30,15925
2017,98,4,0,1,4,0,4,38,29,14825
2017,98,4,1,1,4,0,4,38,30,17425
2007,138,4,0,1,4,0,2,30,23,12895
2007,138,4,0,1,4,0,2,30,23,15995
2007,138,4,1,1,4,0,2,32,23,15895
2007,138,4,0,1,4,0,3,30,23,15995
2007,138,4,0,1,4,0,2,30,23,14895
2007,138,4,1,1,4,0,2,32,23,16995
2007,138,4,1,1,4,0,3,32,23,16995
2008,138,4,1,1,4,0,2,32,24,15895
2008,138,4,1,1,4,0,3,32,24,16995
2008,138,4,0,1,4,0,3,30,23,15995
2008,138,4,0,1,4,0,2,30,23,14895
2008,138,4,0,1,4,0,2,30,23,15995
2008,138,4,1,1,4,0,2,32,24,16995
2008,138,4,1,1,4,0,2,32,24,13895
2008,138,4,0,1,4,0,2,30,23,12895
2009,138,4,0,1,4,0,2,30,23,13550
2009,138,4,0,1,4,0,2,30,23,15550
2009,138,4,1,1,4,0,2,32,24,17450
2009,138,4,0,1,4,0,3,30,23,16695
2009,138,4,1,1,4,0,2,32,24,16550
2009,138,4,0,1,4,0,2,30,23,16450
2009,138,4,1,1,4,0,3,32,24,17695
2009,138,4,1,1,4,0,2,32,24,14550
1993,101,4,0,1,4,0,2,29,22,2000
1993,101,4,1,1,4,0,2,26,21,2000
1994,100,4,1,1,4,0,2,25,19,2000
1995,100,4,1,1,4,0,2,26,19,2000
2015,182,4,1,1,4,0,6,28,21,21900
2015,260,4,1,1,4,0,6,26,20,28100
2015,182,4,1,1,4,0,6,28,21,25300
2015,182,4,1,2,4,0,6,26,19,26800
2015,260,4,1,2,4,0,6,24,19,29600
2015,182,4,1,2,4,0,6,26,19,23400
2016,182,4,1,2,4,0,6,26,19,23650
2016,182,4,1,1,4,0,6,28,21,22150
2016,260,4,1,2,4,0,6,25,19,31490
2016,182,4,1,1,4,0,6,28,21,25350
2016,260,4,1,1,4,0,6,26,20,29990
2016,182,4,1,2,4,0,6,26,19,26850
2017,181,4,1,2,4,0,6,25,21,27000
2017,240,4,1,1,4,0,6,26,21,32500
2017,181,4,1,1,4,0,6,29,22,22990
2017,237,4,1,2,4,0,6,23,20,34000
2017,181,4,1,1,4,0,6,29,22,25500
2017,181,4,1,2,4,0,6,25,21,24490
1994,200,8,1,0,3,1,15,16,11,2000
1994,200,8,1,0,3,1,15,16,11,2000
1994,200,8,1,0,3,2,15,16,11,2000
1994,200,8,1,0,3,2,15,16,11,2000
1994,155,6,1,0,3,1,15,17,14,2000
1994,155,6,1,0,3,1,15,17,14,2000
1995,163,6,1,0,3,1,15,15,13,2000
1995,163,6,1,0,3,1,15,15,13,2000
2003,390,8,0,0,2,0,1,15,10,85542
2003,390,8,3,0,2,0,1,16,10,89622
2004,390,8,3,0,2,0,1,16,10,89622
2004,390,8,0,0,2,0,1,15,10,85542
2005,385,8,0,0,2,0,1,15,10,87252
2005,385,8,3,0,2,0,1,16,11,91415
2015,354,6,1,2,4,1,6,24,17,52700
2015,354,6,1,2,4,1,6,24,17,60200
2016,354,6,1,2,4,1,6,24,17,53300
2016,354,6,1,2,4,1,6,24,17,60800
2017,354,6,1,2,4,1,6,24,17,60800
2017,354,6,1,2,4,1,6,24,17,53300
2013,640,10,0,0,2,0,0,19,12,97395
2013,640,10,0,0,2,0,0,19,12,120395
2014,640,10,0,0,2,0,0,19,12,107385
2014,640,10,0,0,2,0,0,19,12,84885
2014,308,6,1,2,4,1,6,23,16,48065
2014,308,6,1,2,4,1,6,23,16,50955
2014,308,6,1,1,4,1,6,24,17,42880
2014,308,6,1,1,4,1,6,24,17,48145
2014,308,6,1,1,4,1,6,24,17,37505
2014,308,6,1,2,4,1,6,23,16,45375
2014,308,6,1,1,4,1,6,24,17,45255
2015,308,6,1,1,4,1,6,24,17,48920
2015,308,6,1,2,4,1,6,23,16,48840
2015,308,6,1,1,4,1,6,24,17,46030
2015,308,6,1,2,4,1,6,23,16,51730
2015,308,6,1,1,4,1,6,24,17,43640
2015,308,6,1,2,4,1,6,23,16,46135
2015,308,6,1,1,4,1,6,24,17,37605
2016,308,6,1,1,4,1,6,24,17,37605
2016,308,6,1,2,4,1,6,23,16,48840
2016,308,6,1,2,4,1,6,23,16,51730
2016,308,6,1,1,4,1,6,24,17,48920
2016,308,6,1,2,4,1,6,23,16,46135
2016,308,6,1,1,4,1,6,24,17,43640
2016,308,6,1,1,4,1,6,24,17,46030
2014,415,8,1,0,4,2,2,21,14,43475
2015,415,8,1,0,4,2,2,21,14,45745
2016,415,8,1,0,4,2,2,20,14,46575
2004,300,8,1,0,2,0,11,18,14,41620
2005,395,8,1,0,2,0,11,18,14,42555
2006,395,8,1,0,2,0,11,18,14,39240
1990,138,4,0,1,4,0,2,26,19,2000
1990,138,4,0,1,4,0,2,26,19,2000
1991,138,4,0,1,4,0,2,26,19,2000
1991,138,4,0,1,4,0,2,26,19,2000
1992,138,4,1,1,4,0,2,25,18,2000
1992,138,4,0,1,4,0,2,26,19,2000
1992,138,4,0,1,4,0,2,26,19,2000
1994,320,6,0,2,2,0,0,22,16,2823
1994,222,6,0,1,2,0,0,23,17,2350
1994,222,6,0,1,2,0,0,23,17,2203
1994,164,6,0,1,2,0,0,22,17,2000
1995,222,6,0,1,2,0,0,23,17,2575
1995,320,6,0,2,2,0,0,22,16,3219
1995,164,6,0,1,2,0,0,22,17,2000
1996,222,6,0,1,2,0,0,23,17,3044
1996,164,6,0,1,2,0,0,22,17,2231
1996,320,6,0,2,2,0,0,22,16,3732
2004,200,6,1,1,4,1,2,26,19,21975
2004,200,6,1,1,4,1,2,25,19,21450
2004,200,6,0,1,2,1,0,26,18,22695
2004,200,6,1,1,2,1,0,25,18,23520
2004,200,6,1,1,4,1,2,26,19,19690
2004,150,4,1,1,4,1,2,27,20,19970
2004,200,6,1,1,4,1,2,25,19,20820
2004,200,6,0,1,4,1,2,25,17,22370
2004,147,4,0,1,2,1,0,29,21,19850
2004,142,4,1,1,2,1,0,26,19,20675
2005,200,6,1,1,4,1,2,25,19,21735
2005,200,6,1,1,4,1,2,25,19,23335
2005,200,6,0,1,2,1,0,27,18,22980
2005,150,4,1,1,4,1,2,26,19,20255
2005,147,4,0,1,2,1,0,29,21,20135
2006,200,6,1,1,4,1,2,25,19,23755
2006,150,4,1,1,4,1,2,27,20,20825
2007,469,8,1,0,4,2,2,19,12,75010
2008,469,8,1,0,4,2,2,19,13,78775
2009,469,8,1,0,4,2,2,19,13,81795
2009,320,8,1,0,4,2,2,24,15,56345
2009,302,6,1,0,4,2,2,26,17,46845
2010,302,6,1,0,4,2,2,27,18,55945
2010,320,8,1,0,4,2,2,24,15,68785
2010,302,6,1,0,4,2,2,27,18,50385
2010,302,6,1,0,4,2,2,27,18,46845
2010,320,8,1,0,4,2,2,24,15,56345
2011,302,6,1,0,4,2,2,27,18,47280
2011,302,6,1,0,4,2,2,27,18,50820
2011,302,6,1,0,4,2,2,27,18,56380
2015,355,8,1,0,4,2,6,23,16,54205
2015,355,8,1,0,4,2,6,23,16,63785
2015,355,8,1,3,4,2,6,22,15,57205
2015,355,8,1,3,4,2,6,22,15,66785
2015,355,8,1,3,4,2,6,22,15,52000
2015,355,8,1,0,4,2,6,23,16,49000
2016,355,8,1,0,4,2,6,23,16,54730
2016,355,8,1,3,4,2,6,22,15,57730
2016,355,8,1,0,4,2,6,23,16,64440
2016,355,8,1,3,4,2,6,22,15,52700
2016,355,8,1,0,4,2,6,23,16,49700
2016,355,8,1,3,4,2,6,22,15,67440
2017,355,8,1,3,4,2,6,22,15,58045
2017,355,8,1,0,4,2,6,23,16,49915
2017,355,8,1,3,4,2,6,22,15,67730
2017,355,8,1,3,4,2,6,22,15,52915
2017,355,8,1,0,4,2,6,23,16,55045
2017,355,8,1,0,4,2,6,23,16,64730
1997,255,8,1,0,4,2,6,17,12,2468
1997,255,8,1,3,4,2,6,15,11,2585
1998,255,8,1,0,4,2,6,17,12,2790
1999,255,8,1,0,4,2,6,17,12,3420
1999,255,8,1,0,4,2,6,17,12,3051
1999,255,8,1,0,4,2,6,17,12,3372
1992,111,4,0,1,2,0,0,32,22,2000
1992,140,6,0,1,2,0,0,26,17,2000
1992,111,4,0,1,2,0,1,32,22,2000
1992,111,4,0,1,2,0,0,32,22,2000
1992,111,4,0,1,4,0,2,32,22,2000
1992,111,4,0,1,4,0,2,32,22,2000
1993,110,4,0,1,2,0,0,32,22,2000
1993,110,4,0,1,2,0,0,32,22,2000
1993,110,4,0,1,4,0,2,32,22,2000
1993,110,4,0,1,4,0,2,32,22,2000
1993,110,4,0,1,2,0,1,32,22,2000
1993,140,6,0,1,2,0,0,26,17,2000
1994,110,4,0,1,4,0,2,32,22,2000
1994,110,4,0,1,2,0,1,32,22,2000
1994,110,4,0,1,2,0,0,32,22,2000
1994,140,6,0,1,2,0,0,26,17,2000
1992,100,4,0,1,4,0,4,29,20,2000
1992,93,4,0,1,4,0,4,29,23,2000
1992,93,4,0,1,2,0,5,29,23,2000
1992,100,4,0,1,2,0,5,29,20,2000
1992,93,4,0,1,2,0,5,29,23,2000
1992,93,4,0,1,4,0,4,29,23,2000
1993,100,4,0,1,2,0,5,29,22,2000
1993,93,4,0,1,4,0,4,29,23,2000
1993,100,4,0,1,4,0,4,29,22,2000
1993,93,4,0,1,2,0,5,29,23,2000
1994,100,4,0,1,4,0,4,27,21,2000
1994,100,4,0,1,2,0,5,27,21,2000
1994,93,4,0,1,2,0,5,30,23,2000
1994,93,4,0,1,4,0,4,30,23,2000
2003,140,4,0,1,2,0,0,30,22,14930
2004,140,4,0,1,2,0,0,33,23,10895
2004,140,4,0,1,2,0,0,33,23,14930
2005,140,4,0,1,2,0,0,32,23,15205
2005,140,4,0,1,2,0,0,32,23,10895
2005,532,12,0,0,2,0,1,15,9,281170
2005,532,12,3,0,2,0,1,16,9,294080
2013,631,12,1,2,2,1,1,19,12,291900
1996,320,6,1,0,2,0,0,22,16,18255
1996,220,6,0,0,2,0,0,22,16,14977
1997,320,6,0,0,2,0,0,22,15,22001
1997,220,6,0,0,2,0,0,22,16,17320
1998,225,6,0,0,2,0,0,22,17,20596
1998,320,6,0,0,2,0,0,22,15,25279
1995,230,6,1,2,2,0,0,23,15,2000
1995,230,6,1,1,2,0,0,23,15,2000
1995,230,6,1,2,2,0,0,23,15,2230
1995,230,6,1,1,2,0,0,23,15,2000
1996,230,6,1,2,2,0,0,22,15,2472
1996,230,6,1,2,2,0,0,22,15,2283
1997,230,6,1,2,2,0,0,22,15,2749
1997,230,6,1,2,2,0,0,22,15,2512
1999,79,4,0,1,2,0,5,39,33,2000
2000,79,4,0,1,2,0,5,38,31,2000
2000,79,4,0,1,2,0,5,38,31,2000
2001,79,4,1,1,2,0,5,31,26,9949
2001,79,4,1,1,2,0,5,31,26,10949
2001,79,4,0,1,2,0,5,38,31,9299
2001,79,4,0,1,2,0,5,38,31,10299
2011,150,4,0,1,4,0,4,30,22,16599
2011,148,4,1,2,4,0,4,29,23,19349
2011,148,4,1,1,4,0,2,30,23,17099
2011,150,4,0,2,4,0,4,30,22,16999
2011,148,4,1,1,4,0,2,30,23,17849
2011,150,4,0,1,4,0,2,32,23,16479
2011,148,4,1,1,4,0,2,30,23,18999
2011,150,4,0,2,4,0,4,30,22,18249
2011,150,4,0,1,4,0,2,33,23,13499
2011,148,4,1,1,4,0,4,30,23,17799
2011,150,4,0,1,4,0,2,33,23,15195
2011,148,4,1,1,4,0,4,30,23,18299
2011,150,4,0,1,4,0,4,30,22,17099
2011,148,4,1,2,4,0,4,29,23,18599
2012,150,4,0,1,4,0,4,30,22,16799
2012,148,4,1,2,4,0,4,29,23,18875
2012,148,4,1,2,4,0,4,29,23,19649
2012,148,4,1,1,4,0,4,30,23,17999
2012,148,4,1,1,4,0,2,32,25,18199
2012,148,4,1,1,4,0,2,32,25,17399
2012,150,4,0,1,4,0,2,33,23,13699
2012,148,4,1,1,4,0,4,30,23,18499
2012,150,4,0,1,4,0,2,33,23,15495
2012,150,4,0,2,4,0,4,30,22,18549
2012,150,4,0,2,4,0,4,30,22,16999
2013,150,4,0,2,4,0,4,30,22,19349
2013,150,4,0,2,4,0,4,30,22,16999
2013,148,4,1,2,4,0,4,29,23,19175
2013,148,4,1,1,4,0,2,32,25,17849
2013,148,4,1,1,4,0,4,30,23,18349
2013,148,4,1,1,4,0,2,30,23,18799
2013,148,4,1,2,4,0,4,29,23,20449
2013,150,4,0,1,4,0,2,33,23,15845
1991,280,6,1,2,2,0,11,16,13,5667
1996,190,6,0,0,2,2,10,20,15,2563
1996,190,6,0,3,2,2,10,18,15,2922
1996,190,6,0,0,2,2,10,20,15,2506
1996,150,4,0,0,2,2,11,22,18,2141
1996,190,6,0,3,2,2,10,18,15,2802
1997,190,6,0,3,2,2,10,17,15,3143
1997,190,6,0,0,2,2,10,19,15,2806
1997,150,4,0,0,2,2,11,22,17,2348
1997,190,6,0,3,2,2,10,17,15,3042
1997,190,6,0,0,2,2,10,19,15,2767
1998,150,4,0,0,2,2,11,22,17,2540
1998,190,6,0,0,2,2,10,19,15,3058
1998,190,6,0,3,2,2,10,18,15,3586
1998,190,6,0,3,2,2,10,18,15,3480
1998,190,6,0,0,2,2,10,19,15,3214
2015,236,6,0,3,4,0,9,19,15,27355
2015,159,4,1,0,4,0,9,24,19,23075
2015,236,6,1,3,4,0,10,21,16,27235
2015,159,4,0,3,4,0,10,20,18,24800
2015,159,4,1,0,4,0,10,24,19,21865
2015,236,6,0,3,4,0,10,19,15,35725
2015,159,4,0,0,4,0,10,25,21,20965
2015,159,4,1,0,4,0,9,24,19,23625
2015,236,6,1,3,4,0,9,21,16,37615
2015,236,6,1,0,4,0,9,21,17,25060
2015,236,6,1,0,4,0,10,21,17,23960
2015,236,6,0,3,4,0,10,19,15,26355
2015,236,6,1,3,4,0,10,21,16,36705
2015,236,6,0,3,4,0,9,19,15,36635
2015,236,6,1,3,4,0,9,21,16,28235
2015,236,6,1,3,4,0,9,21,16,28735
2015,159,4,1,0,4,0,10,24,19,22525
2015,236,6,1,0,4,0,9,21,17,25560
2015,159,4,1,3,4,0,10,21,18,25700
2016,159,4,0,3,4,0,10,21,19,25185
2016,278,6,1,3,4,0,9,23,18,29275
2016,159,4,1,0,4,0,10,23,19,23660
2016,278,6,1,3,4,0,9,23,18,34700
2016,278,6,1,3,4,0,9,23,18,31420
2016,278,6,1,3,4,0,9,23,18,34090
2016,278,6,1,0,4,0,10,24,19,30025
2016,278,6,1,3,4,0,10,23,18,33310
2016,159,4,1,0,4,0,9,23,19,26635
2016,278,6,0,3,4,0,10,20,17,31680
2016,278,6,0,3,4,0,9,20,17,32460
2016,278,6,1,3,4,0,9,23,18,34090
2016,278,6,1,0,4,0,10,24,19,27355
2016,278,6,1,3,4,0,10,23,18,33310
2016,278,6,1,0,4,0,9,24,19,35105
2016,278,6,1,3,4,0,9,23,18,31920
2016,278,6,1,3,4,0,9,23,18,38180
2016,278,6,1,0,4,0,9,24,19,28345
2016,278,6,1,0,4,0,9,24,19,31125
2016,159,4,1,3,4,0,10,22,19,26735
2016,278,6,1,0,4,0,9,24,19,31625
2016,159,4,1,3,4,0,10,22,19,28820
2016,278,6,0,3,4,0,9,21,17,32460
2016,278,6,1,0,4,0,9,24,19,28845
2016,278,6,1,3,4,0,10,23,18,30530
2016,278,6,1,0,4,0,9,24,19,31125
2016,159,4,1,0,4,0,10,23,19,25745
2016,159,4,1,0,4,0,9,23,19,24490
2016,278,6,1,3,4,0,9,23,18,34700
2017,278,6,1,3,4,0,9,23,18,35315
2017,278,6,0,3,4,0,9,20,17,33075
2017,278,6,0,3,4,0,9,20,17,40760
2017,159,4,0,3,4,0,10,21,19,25645
2017,278,6,1,0,4,0,9,24,19,35720
2017,278,6,1,3,4,0,10,23,18,33770
2017,278,6,1,3,4,0,9,23,18,32765
2017,278,6,1,3,4,0,9,23,18,34705
2017,159,4,1,0,4,0,9,23,19,27095
2017,278,6,1,3,4,0,9,23,18,35315
2017,278,6,1,3,4,0,9,23,18,42760
2017,278,6,1,3,4,0,9,23,18,34705
2017,159,4,1,0,4,0,9,23,19,24950
2017,278,6,1,0,4,0,9,24,19,29690
2017,278,6,1,0,4,0,10,24,19,25730
2017,278,6,0,3,4,0,9,20,17,33075
2017,159,4,1,0,4,0,10,23,19,26205
2017,278,6,1,0,4,0,9,24,19,31740
2017,278,6,1,3,4,0,9,23,18,29735
2017,159,4,1,3,4,0,10,22,19,29280
2017,278,6,1,3,4,0,10,23,18,33770
2017,278,6,1,0,4,0,10,24,19,30485
